0.417992456474249,0.344111925275528
0.0589381556113872,0.679530288365254
0.478459004702941,0.0538149958925416
0.52115942968839,0.806603760880447
0.580632019948461,0.602950187931351
0.309198997934819,0.655213183503844
0.919882625254582,0.747659788928209
0.655347503016454,0.53562617612847
0.349241384920745,0.109156481839974
0.541094044539999,0.496196286652981
0.449053395688609,0.172342627620938
0.282320960625346,0.683989196407776
0.295876525220505,0.5298252112515
0.563480982613132,0.625224265930449
0.715191279086165,0.315143022702756
0.517618677071994,0.491510639441527
0.352041828590408,0.82014203851923
0.632778858624943,0.132620455635232
0.873119020171978,0.121309482272935
0.167888444667299,0.446214930998161
